Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
10/16/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,CA,91364,,N/A,Web,10/16/2013,Closed with explanation,Yes,No,560283
10/03/2013,Credit card,,Credit card protection / Debt protection,,,,Synchrony Financial,NJ,07031,,N/A,Web,10/04/2013,Closed with explanation,Yes,No,552153
08/28/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,GA,39817,,N/A,Phone,09/05/2013,Closed with explanation,Yes,No,507882
09/26/2013,Credit card,,Customer service / Customer relations,,,,Discover,TX,78681,Older American,N/A,Web,09/27/2013,Closed with explanation,Yes,No,544271
08/28/2013,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,,,"Morgan & Associates, P.C.",NM,88001,,N/A,Web,08/29/2013,Closed with explanation,Yes,No,508060
09/26/2013,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,"Portfolio Recovery Associates, Inc.",CA,90048,,N/A,Web,09/27/2013,Closed with non-monetary relief,Yes,No,544282
09/23/2013,Credit card,,Payoff process,,,,PNC Bank N.A.,IN,46017,,N/A,Referral,09/23/2013,Closed with explanation,Yes,No,538050
10/03/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,NY,11727,,N/A,Referral,10/04/2013,Closed with explanation,Yes,No,551276
10/16/2013,Mortgage,Reverse mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,TX,75116,,N/A,Postal mail,10/17/2013,Closed with explanation,Yes,Yes,559944
10/16/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,NY,11201,,N/A,Web,10/16/2013,Closed with non-monetary relief,Yes,No,560301
08/28/2013,Credit card,,Delinquent account,,,,Gryphon Corp,CA,90034,Older American,N/A,Web,08/29/2013,Closed with explanation,Yes,No,507896
09/11/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,HSBC North America Holdings Inc.,NY,11207,,N/A,Referral,09/11/2013,Closed with explanation,Yes,No,523398
09/23/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,"Seterus, Inc.",MD,20772,,N/A,Web,09/24/2013,Closed with explanation,Yes,No,537957
09/11/2013,Consumer Loan,Installment loan,Taking out the loan or lease,,,,"OneMain Financial Holdings, LLC",MS,39601,Older American,N/A,Web,09/17/2013,Closed with explanation,Yes,Yes,524492
10/16/2013,Mortgage,Other mortgage,Other,,,,Bank of America,CA,91724,,N/A,Referral,10/17/2013,Closed with explanation,Yes,Yes,560738
09/11/2013,Bank account or service,Checking account,"Making/receiving payments, sending money",,,,Santander Bank US,PA,19081,,N/A,Web,09/11/2013,Closed with explanation,Yes,No,523289
09/11/2013,Credit reporting,,Credit monitoring or identity protection,Billing dispute,,,Experian,GA,30188,,N/A,Web,09/14/2013,Closed with monetary relief,Yes,No,523367
09/11/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,Round Point Mortgage,PA,18235,,N/A,Referral,09/12/2013,Closed,Yes,No,523526
10/03/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,HSBC North America Holdings Inc.,DE,19805,,N/A,Referral,10/04/2013,Closed with explanation,Yes,No,551926
09/26/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,,,"Retrieval-Masters Creditors Bureau, Inc.",NJ,08527,,N/A,Phone,09/27/2013,Closed with non-monetary relief,Yes,No,544323
09/11/2013,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,,,Resurgent Capital Services L.P.,KS,66502,Servicemember,N/A,Web,09/14/2013,Closed with explanation,Yes,No,523317
10/03/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,GA,30331,,N/A,Referral,10/28/2013,Closed with explanation,Yes,Yes,551914
10/16/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Valley National Bank,NY,11749,,N/A,Referral,10/17/2013,Closed with explanation,Yes,No,559884
09/11/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Loan Care,MD,21005,,N/A,Web,09/11/2013,Closed with explanation,Yes,Yes,523321
09/26/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,GA,30318,Older American,N/A,Web,09/27/2013,Closed with explanation,Yes,No,544333
10/16/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,MO,21239,,N/A,Postal mail,10/16/2013,Closed with explanation,Yes,No,560353
10/03/2013,Credit card,,Delinquent account,,,,Bank of America,VA,24018,,N/A,Phone,10/04/2013,Closed with explanation,Yes,Yes,551821
08/28/2013,Credit card,,Delinquent account,,,,Citibank,GA,30311,Older American,N/A,Web,08/28/2013,Closed with non-monetary relief,Yes,No,507961
10/16/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,BB&T Financial,MD,20706,,N/A,Web,10/22/2013,Closed with explanation,Yes,No,560355
09/11/2013,Credit card,,Billing disputes,,,,Bank of America,SC,29510,,N/A,Web,09/11/2013,Closed with explanation,Yes,No,523155
08/28/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"Seterus, Inc.",CA,90211,,N/A,Web,08/29/2013,Closed with explanation,Yes,No,508364
10/03/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,MI,48334,,N/A,Web,10/04/2013,Closed with explanation,Yes,No,551368
10/03/2013,Consumer Loan,Personal line of credit,Managing the line of credit,,,,"OneMain Financial Holdings, LLC",CA,95112,,N/A,Referral,10/17/2013,Closed with explanation,Yes,No,551938
09/26/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,Ditech Financial LLC,IL,60099,Older American,N/A,Web,09/27/2013,Closed with explanation,Yes,Yes,544352
04/18/2014,Credit card,,Payoff process,,,,Discover,MA,02127,,N/A,Phone,04/23/2014,Closed with explanation,Yes,No,815245
10/16/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,WA,98001,,N/A,Web,10/17/2013,Closed with explanation,Yes,No,559972
09/11/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Citibank,CA,91325,,N/A,Phone,09/11/2013,Closed with non-monetary relief,Yes,No,523360
10/16/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase & Co.,NY,11747,,N/A,Referral,10/21/2013,Closed,Yes,Yes,560363
10/16/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,"Caliber Home Loans, Inc",CA,90275,,N/A,Web,10/21/2013,Closed with explanation,Yes,No,560373
10/16/2013,Credit card,,Payoff process,,,,Bank of America,FL,34219,,N/A,Web,10/17/2013,Closed with monetary relief,Yes,No,560377
08/28/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,MS,39540,,N/A,Web,08/28/2013,Closed with explanation,Yes,Yes,507992
09/11/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,,,"Linebarger Goggan Blair & Sampson, LLP",TX,78108,,N/A,Referral,10/07/2013,Closed with explanation,Yes,No,523377
10/03/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Comerica,MI,48314,,N/A,Referral,10/04/2013,Closed with explanation,Yes,No,552023
09/26/2013,Credit card,,Credit line increase/decrease,,,,Capital One,CA,92021,,N/A,Web,09/26/2013,Closed with non-monetary relief,Yes,No,543158
10/03/2013,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,,,"TransUnion Intermediate Holdings, Inc.",PR,00921,,N/A,Web,10/04/2013,Closed with non-monetary relief,Yes,No,551330
10/03/2013,Debt collection,Federal student loan,Communication tactics,Frequent or repeated calls,,,"The CBE Group, Inc.",TX,75043,,N/A,Web,10/03/2013,Closed with explanation,Yes,No,551957
09/26/2013,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,,,Higher Education Student Assistance Authority (HESAA),PA,19382,,N/A,Web,09/27/2013,Closed with explanation,Yes,No,544381
08/28/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OH,45157,,N/A,Web,08/29/2013,Closed with explanation,Yes,No,507906
10/03/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,CA,92103,Older American,N/A,Web,10/04/2013,Closed with explanation,Yes,Yes,551970
09/26/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,Bank of America,NJ,07079,,N/A,Web,09/27/2013,Closed with monetary relief,Yes,No,544389
09/11/2013,Credit reporting,,Credit monitoring or identity protection,Problem cancelling or closing account,,,Experian,FL,32211,,N/A,Web,09/14/2013,Closed with non-monetary relief,Yes,No,523465
09/26/2013,Debt collection,Credit card,Improper contact or sharing of info,Contacted employer after asked not to,,,"MRS BPO, L.L.C.",FL,33611,,N/A,Web,09/26/2013,Closed with non-monetary relief,Yes,No,544394
10/03/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,VA,22408,,N/A,Web,10/04/2013,Closed with explanation,Yes,No,551976
09/11/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",GA,30513,,N/A,Web,09/12/2013,Closed,Yes,Yes,523394
10/16/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,"Media Collections, Inc",CA,90066,,N/A,Web,10/16/2013,Closed with explanation,Yes,No,559953
09/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Citibank,CA,93675,,N/A,Web,09/27/2013,Closed with explanation,Yes,Yes,544927
09/11/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",PR,00726,,N/A,Referral,09/30/2013,Closed with explanation,Yes,No,523374
10/03/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,Comerica,CA,92801,,N/A,Web,10/04/2013,Closed with explanation,Yes,No,551275
08/28/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CO,80513,,N/A,Referral,08/29/2013,Closed with explanation,Yes,No,508016
08/28/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,MD,20853,,N/A,Referral,08/29/2013,Closed with explanation,Yes,Yes,508017
12/06/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,"We sold our XXXX home on XX/XX/2016 our lender was Vanderbilt Mortgage. Today is XX/XX/2016 and they just notified me today that we need to send a letter to the XXXX XXXX homeowners insurance to cancel the insurance because it renewed during the payoff. So they will not release the title until that is done. Ok fine but it has already been past the 10 days that the law states they have to release the XXXX once they received their money ( XXXX ). We have people waiting for their title. The check to XXXX cleared the title companies bank on XX/XX/2016. We never even wanted this home owners insurance company but we were told we had to go with this XXXX, the same with the Lender we were told Vanderbilt mortgage was the only mortgage company that approved us. Well now I realize why, XXXX owns all of the companies they are all part of XXXX. This was a XXXX guess who owns XXXX XXXX Seems quite illegal to me. This company has seemed shady from day XXXX but when you need a house in XX/XX/XXXX you tend to overlook things until it is too late. there were many things not done right during this loan.",,Vanderbilt Mortgage & Finance,MO,630XX,,Consent provided,Web,12/06/2016,Closed with explanation,Yes,No,2237891
09/11/2013,Mortgage,Other mortgage,Other,,,,Wells Fargo & Company,HI,96816,,N/A,Postal mail,09/12/2013,Closed with explanation,Yes,No,523133
10/16/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,IL,60540,,N/A,Referral,10/24/2013,Closed with explanation,Yes,Yes,560557
08/28/2013,Mortgage,Other mortgage,Other,,,,PNC Bank N.A.,NH,03886,,N/A,Referral,08/30/2013,Closed with explanation,Yes,Yes,508034
08/28/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank N.A.,CA,96002,,N/A,Referral,08/30/2013,Closed with explanation,Yes,No,508035
09/11/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Debt Recovery Solutions, LLC",TN,37919,,N/A,Web,09/14/2013,Closed with explanation,Yes,No,523417
10/16/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,CA,91604,,N/A,Web,10/17/2013,Closed with explanation,Yes,No,560730
08/28/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Wells Fargo & Company,PA,19152,,N/A,Web,08/29/2013,Closed with explanation,Yes,No,508037
08/29/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,76109,,N/A,Postal mail,09/12/2013,Closed with explanation,Yes,No,508566
10/03/2013,Bank account or service,Other bank product/service,Problems caused by my funds being low,,,,PNC Bank N.A.,NJ,07960,,N/A,Web,10/04/2013,Closed with explanation,Yes,No,552166
09/26/2013,Credit card,,Other,,,,Discover,CA,93675,,N/A,Web,10/16/2013,Closed with explanation,Yes,Yes,544949
09/26/2013,Credit card,,Closing/Cancelling account,,,,Synchrony Financial,NY,11103,,N/A,Phone,09/27/2013,Closed with monetary relief,Yes,No,544262
10/03/2013,Credit card,,Other fee,,,,Bank of America,CT,06902,Older American,N/A,Web,10/03/2013,Closed with non-monetary relief,Yes,No,552004
08/28/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,VA,20111,,N/A,Web,08/29/2013,Closed with explanation,Yes,No,501446
10/03/2013,Credit card,,Billing disputes,,,,U.S. Bancorp,WI,54956,,N/A,Web,10/03/2013,Closed with monetary relief,Yes,No,551994
10/16/2013,Credit reporting,,Incorrect information on credit report,Personal information,,,"TransUnion Intermediate Holdings, Inc.",IN,46013,"Older American, Servicemember",N/A,Web,10/18/2013,Closed with explanation,Yes,No,560439
08/28/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Resurgent Capital Services L.P.,IL,60123,,N/A,Web,08/29/2013,Closed with explanation,Yes,Yes,508064
09/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,Grant & Weber,CA,95757,,N/A,Web,10/31/2013,Closed with explanation,Yes,No,544444
08/28/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,U.S. Bancorp,NE,68467,,N/A,Phone,08/29/2013,Closed with explanation,Yes,No,508069
10/16/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,"SunTrust Banks, Inc.",,,,N/A,Postal mail,10/17/2013,Closed with explanation,Yes,No,560445
09/26/2013,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,,,"TransUnion Intermediate Holdings, Inc.",FL,33543,Servicemember,N/A,Postal mail,09/27/2013,Closed with explanation,Yes,No,544923
10/03/2013,Credit card,,Payoff process,,,,Wells Fargo & Company,VA,22601,,N/A,Fax,10/15/2013,Closed with monetary relief,Yes,No,552032
10/16/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,TX,77489,,N/A,Referral,10/17/2013,Closed with explanation,Yes,No,560448
10/03/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"Carrington Mortgage Holdings, LLC.",CA,94604,,N/A,Phone,12/20/2013,Closed with explanation,Yes,No,552142
09/11/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,FL,33147,,N/A,Referral,09/25/2013,Closed with explanation,Yes,No,522676
09/26/2013,Debt collection,Credit card,Taking/threatening an illegal action,Sued where didn't live/sign for debt,,,TD Bank US Holding Company,CA,92324,,N/A,Web,11/01/2013,Closed with explanation,Yes,No,544454
08/29/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,"SunTrust Banks, Inc.",NC,28270,,N/A,Web,08/29/2013,Closed with explanation,Yes,No,508821
09/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Sentry Recovery and Collections, Inc.",NV,89147,,N/A,Web,11/01/2013,Closed with explanation,Yes,Yes,544461
10/03/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,E*Trade Bank,,,,N/A,Postal mail,10/04/2013,Closed with explanation,No,Yes,552040
08/29/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,76049,,N/A,Postal mail,09/12/2013,Closed with explanation,Yes,No,508552
08/29/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,Citibank,MD,21237,,N/A,Web,08/29/2013,Closed with explanation,Yes,Yes,508831
